col0 col1 col2 col3 col4
nan nan 53.91554564315639 2.7810230180272177 6.172911688148263
nan nan 0.3470444913589407 70.06392607735351 6.172911688148263
nan nan 52.279912776349036 24.336421828200066 6.172911688148263
nan nan -25.46311499042653 70.73564640561166 6.172911688148263
nan nan 33.953136769944386 58.410198905142465 6.172911688148263
nan nan -19.556396204741866 37.8114377120379 6.460175769105817
nan nan -32.98300444578675 38.14796143958015 6.460175769105817
nan nan 20.917270859070815 12.972911653277857 6.460175769105817
nan nan -5.132501167842183 38.108645305655536 6.460175769105817
nan nan 14.527909481033529 25.931426371198274 6.460175769105817
nan nan -46.464345887499384 38.500127302139205 6.460175769105817
nan nan 22.77397712219161 -32.85388511997369 6.460175769105817
nan nan 28.10762868884438 2.2381905040918233 6.460175769105817
nan nan 15.76330985545672 -45.01083708098853 6.460175769105817
nan nan 29.15582131512294 -20.228535468314476 6.460175769105817
nan nan 7.787825404702408 38.134044710489725 6.460175769105817
nan nan 34.986601655268224 -8.698683583058395 6.460175769105817
nan nan 27.330280390934334 24.189363526093764 6.460175769105817
nan nan 34.520638220707895 13.454642376907731 6.460175769105817
nan nan -12.565273300556237 48.67696505356804 6.460175769105817
nan nan -25.993129944694548 49.014291930134405 6.460175769105817
nan nan 20.680753042419834 37.29267630155695 6.460175769105817
nan nan 1.305665588602708 49.31067604508738 6.460175769105817
nan nan -39.43587127071368 49.34153073675813 6.460175769105817
nan nan -66.65698505161951 26.527643824218416 6.460175769105817
nan nan -72.8337398586338 14.894145384199488 6.460175769105817
nan nan -59.368872009535544 39.13941552872738 6.460175769105817
nan nan -79.90268744215767 4.0790881059249156 6.460175769105817
nan nan -52.33903936616239 50.00766658743918 6.460175769105817
nan nan -19.00200704050892 59.879819271664545 6.460175769105817
nan nan 14.2259921611473 49.336075449921566 6.460175769105817
nan nan -32.44599676962147 60.20786122731237 6.460175769105817
nan nan 1.8712046707576453 -22.308674222595748 6.73519882600406
nan nan -5.084945766000119 -9.020437342473569 6.73519882600406
nan nan -26.283915868383804 2.6404858285992883 6.73519882600406
nan nan -39.74378166239552 3.1730510456569267 6.73519882600406
nan nan -12.839477562351052 3.4763635340712966 6.73519882600406
nan nan -60.515152989672 -8.755314389981663 6.73519882600406
nan nan -53.20982348233488 3.515586601286077 6.73519882600406
nan nan -68.15113542770305 -19.852313313533354 6.73519882600406
nan nan -32.552633758245776 14.563354146271452 6.73519882600406
nan nan -46.180158079490944 15.006253127962625 6.73519882600406
nan nan -19.10819545221302 15.399231851743451 6.73519882600406
nan nan 0.6276300816048987 3.1786646772894325 6.73519882600406
nan nan 8.306689586014192 -10.474987273519758 6.73519882600406
nan nan 9.58792033901839 -33.349684692586486 6.73519882600406
nan nan 2.66977210572442 -46.64704608402163 6.73519882600406
nan nan -5.641087808257072 15.101532994961598 6.73519882600406
nan nan 16.023405254274937 -21.515997743510496 6.73519882600406
nan nan -4.3224552500064775 -58.78592331010872 6.73519882600406
nan nan 14.019265433619209 1.7241147462432431 6.73519882600406
nan nan -26.554305932625198 26.624518111644452 6.73519882600406
nan nan 7.81877798575463 14.56896777790395 6.73519882600406
nan nan 21.735981101879958 -9.316895723747495 6.73519882600406
nan nan -12.116826857584373 26.91323975851797 6.73519882600406
nan nan -40.01986582712968 26.985502364401604 6.73519882600406
nan nan -66.67704559220088 3.223111736105441 6.73519882600406
nan nan -59.6461998994303 15.348788683591774 6.73519882600406
nan nan 1.3502807863715751 26.61554090173613 6.73519882600406
nan nan -74.31302803023193 -7.8738871874462495 6.73519882600406
nan nan -53.48590764706904 27.328037920030745 6.73519882600406
nan nan -11.063767563118384 -46.819529918368836 6.999423939430373
nan nan -39.82317117108873 -21.559911854862953 6.999423939430373
nan nan -25.788744050603405 -21.559107514153034 6.999423939430373
nan nan -4.081512215259451 -34.68627593632513 6.999423939430373
nan nan -11.801025517695278 -21.001010587425586 6.999423939430373
nan nan -32.80665183476543 -9.446440084206726 6.999423939430373
nan nan -53.797700021517855 -20.735117732667497 6.999423939430373
nan nan -18.818933301857307 -8.888343157479278 6.999423939430373
nan nan -46.781180685194556 -8.62164596201127 6.999423939430373
nan nan -61.95647918238385 -32.11062055846393 6.999423939430373
nan nan -32.80524657342574 -33.96594732022768 7.254031137370138
nan nan -32.80524657342574 -59.661895456132754 7.254031137370138
nan nan -25.310698790728694 -46.38833133057822 7.254031137370138
nan nan -18.308278650362787 -59.09462831851063 7.254031137370138
nan nan -18.299872553548028 -33.68667055571097 7.254031137370138
nan nan -40.05859043344692 -46.81392138818021 7.5
nan nan -55.058590433446916 -46.81392138818021 7.5
nan nan -47.55859043344692 -33.82354033141362 7.5
